kabupaten_kota,kecamatan,desa_kelurahan,status,jenis_kelamin,jumlah_penduduk,tahun
KABUPATEN TASIKMALAYA,BANTARKALONG,PAMIJAHAN,DESA,PEREMPUAN,3200,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,PARAKANHONJE,DESA,LAKI-LAKI,1870,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,PARAKANHONJE,DESA,PEREMPUAN,1826,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,SUKAMAJU,DESA,LAKI-LAKI,2140,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,SUKAMAJU,DESA,PEREMPUAN,2009,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,WAKAP,DESA,LAKI-LAKI,1711,2019
KABUPATEN TASIKMALAYA,BANTARKALONG,WAKAP,DESA,PEREMPUAN,1603,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,GIRIJAYA,DESA,LAKI-LAKI,2533,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,GIRIJAYA,DESA,PEREMPUAN,2443,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,BOJONGASIH,DESA,LAKI-LAKI,1430,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,BOJONGASIH,DESA,PEREMPUAN,1248,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,SINDANGSARI,DESA,LAKI-LAKI,2351,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,SINDANGSARI,DESA,PEREMPUAN,2255,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,CIKADONGDONG,DESA,LAKI-LAKI,2465,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,CIKADONGDONG,DESA,PEREMPUAN,2414,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,MERTAJAYA,DESA,LAKI-LAKI,2352,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,MERTAJAYA,DESA,PEREMPUAN,2208,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,TOBLONGAN,DESA,LAKI-LAKI,2011,2019
KABUPATEN TASIKMALAYA,BOJONGASIH,TOBLONGAN,DESA,PEREMPUAN,1911,2019
KABUPATEN TASIKMALAYA,CULAMEGA,BOJONGSARI,DESA,LAKI-LAKI,3102,2019
KABUPATEN TASIKMALAYA,CULAMEGA,BOJONGSARI,DESA,PEREMPUAN,2887,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CINTABODAS,DESA,LAKI-LAKI,3282,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CINTABODAS,DESA,PEREMPUAN,3145,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CIKUYA,DESA,LAKI-LAKI,2015,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CIKUYA,DESA,PEREMPUAN,1966,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CIPICUNG,DESA,LAKI-LAKI,1546,2019
KABUPATEN TASIKMALAYA,CULAMEGA,CIPICUNG,DESA,PEREMPUAN,1387,2019
KABUPATEN TASIKMALAYA,CULAMEGA,MEKARLAKSANA,DESA,LAKI-LAKI,1867,2019
KABUPATEN TASIKMALAYA,CULAMEGA,MEKARLAKSANA,DESA,PEREMPUAN,1814,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,CAMPAKASARI,DESA,LAKI-LAKI,1330,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,CAMPAKASARI,DESA,PEREMPUAN,1267,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,BOJONGKAPOL,DESA,LAKI-LAKI,1948,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,BOJONGKAPOL,DESA,PEREMPUAN,1914,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,WANDASARI,DESA,LAKI-LAKI,2967,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,WANDASARI,DESA,PEREMPUAN,2818,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,PEDANGKAMULYAN,DESA,LAKI-LAKI,4805,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,PEDANGKAMULYAN,DESA,PEREMPUAN,4581,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,KERTANEGLA,DESA,LAKI-LAKI,4094,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,KERTANEGLA,DESA,PEREMPUAN,3952,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,BOJONGGAMBIR,DESA,LAKI-LAKI,2297,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,BOJONGGAMBIR,DESA,PEREMPUAN,2172,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,MANGKONJAYA,DESA,LAKI-LAKI,3068,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,MANGKONJAYA,DESA,PEREMPUAN,2839,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,CIROYOM,DESA,LAKI-LAKI,1440,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,CIROYOM,DESA,PEREMPUAN,1403,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,PURWARAHARJA,DESA,LAKI-LAKI,4349,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,PURWARAHARJA,DESA,PEREMPUAN,4222,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,GIRIMUKTI,DESA,LAKI-LAKI,1757,2019
KABUPATEN TASIKMALAYA,BOJONGGAMBIR,GIRIMUKTI,DESA,PEREMPUAN,1656,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CUKANGJAYAGUNA,DESA,LAKI-LAKI,2280,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CUKANGJAYAGUNA,DESA,PEREMPUAN,2087,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SUKABAKTI,DESA,LAKI-LAKI,6123,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SUKABAKTI,DESA,PEREMPUAN,5809,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,PARUMASAN,DESA,LAKI-LAKI,2122,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,PARUMASAN,DESA,PEREMPUAN,2086,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SEPATNUNGGAL,DESA,LAKI-LAKI,1859,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SEPATNUNGGAL,DESA,PEREMPUAN,1736,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,RAKSAJAYA,DESA,LAKI-LAKI,3569,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,RAKSAJAYA,DESA,PEREMPUAN,3563,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SODONGHILIR,DESA,LAKI-LAKI,6783,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,SODONGHILIR,DESA,PEREMPUAN,6492,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CUKANGKAWUNG,DESA,LAKI-LAKI,2781,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CUKANGKAWUNG,DESA,PEREMPUAN,2572,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CIKALONG,DESA,LAKI-LAKI,2268,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CIKALONG,DESA,PEREMPUAN,2175,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CIPAINGEUN,DESA,LAKI-LAKI,5002,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,CIPAINGEUN,DESA,PEREMPUAN,4823,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,PAKALONGAN,DESA,LAKI-LAKI,2304,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,PAKALONGAN,DESA,PEREMPUAN,2223,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,LEUWIDULANG,DESA,LAKI-LAKI,2165,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,LEUWIDULANG,DESA,PEREMPUAN,2006,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,MUNCANG,DESA,LAKI-LAKI,2485,2019
KABUPATEN TASIKMALAYA,SODONGHILIR,MUNCANG,DESA,PEREMPUAN,2226,2019
KABUPATEN TASIKMALAYA,TARAJU,BANYUASIH,DESA,LAKI-LAKI,4636,2019
KABUPATEN TASIKMALAYA,TARAJU,BANYUASIH,DESA,PEREMPUAN,4442,2019
KABUPATEN TASIKMALAYA,TARAJU,TARAJU,DESA,LAKI-LAKI,2381,2019
KABUPATEN TASIKMALAYA,TARAJU,TARAJU,DESA,PEREMPUAN,2358,2019
KABUPATEN TASIKMALAYA,TARAJU,RAKSASARI,DESA,LAKI-LAKI,1935,2019
KABUPATEN TASIKMALAYA,TARAJU,RAKSASARI,DESA,PEREMPUAN,1839,2019
KABUPATEN TASIKMALAYA,TARAJU,SINGASARI,DESA,LAKI-LAKI,3623,2019
KABUPATEN TASIKMALAYA,TARAJU,SINGASARI,DESA,PEREMPUAN,3623,2019
KABUPATEN TASIKMALAYA,TARAJU,CIKUBANG,DESA,LAKI-LAKI,1535,2019
KABUPATEN TASIKMALAYA,TARAJU,CIKUBANG,DESA,PEREMPUAN,1474,2019
KABUPATEN TASIKMALAYA,TARAJU,DEUDEUL,DESA,LAKI-LAKI,4413,2019
KABUPATEN TASIKMALAYA,TARAJU,DEUDEUL,DESA,PEREMPUAN,4318,2019
KABUPATEN TASIKMALAYA,TARAJU,KERTARAHARJA,DESA,LAKI-LAKI,5256,2019
KABUPATEN TASIKMALAYA,TARAJU,KERTARAHARJA,DESA,PEREMPUAN,5227,2019
KABUPATEN TASIKMALAYA,TARAJU,PURWARAHAYU,DESA,LAKI-LAKI,2062,2019
KABUPATEN TASIKMALAYA,TARAJU,PURWARAHAYU,DESA,PEREMPUAN,1988,2019
KABUPATEN TASIKMALAYA,TARAJU,PAGERALAM,DESA,LAKI-LAKI,4832,2019
KABUPATEN TASIKMALAYA,TARAJU,PAGERALAM,DESA,PEREMPUAN,4645,2019
KABUPATEN TASIKMALAYA,SALAWU,SUKARASA,DESA,LAKI-LAKI,3121,2019
KABUPATEN TASIKMALAYA,SALAWU,SUKARASA,DESA,PEREMPUAN,2936,2019
KABUPATEN TASIKMALAYA,SALAWU,JAHIANG,DESA,LAKI-LAKI,2175,2019
KABUPATEN TASIKMALAYA,SALAWU,JAHIANG,DESA,PEREMPUAN,2031,2019
KABUPATEN TASIKMALAYA,SALAWU,SUNDAWENANG,DESA,LAKI-LAKI,2429,2019
KABUPATEN TASIKMALAYA,SALAWU,SUNDAWENANG,DESA,PEREMPUAN,2365,2019
KABUPATEN TASIKMALAYA,SALAWU,KAWUNGSARI,DESA,LAKI-LAKI,1994,2019
KABUPATEN TASIKMALAYA,SALAWU,KAWUNGSARI,DESA,PEREMPUAN,1940,2019
KABUPATEN TASIKMALAYA,SALAWU,TENJOWARINGIN,DESA,LAKI-LAKI,2770,2019
KABUPATEN TASIKMALAYA,SALAWU,TENJOWARINGIN,DESA,PEREMPUAN,2713,2019
KABUPATEN TASIKMALAYA,SALAWU,KUTAWARINGIN,DESA,LAKI-LAKI,2921,2019
KABUPATEN TASIKMALAYA,SALAWU,KUTAWARINGIN,DESA,PEREMPUAN,2915,2019
KABUPATEN TASIKMALAYA,SALAWU,TANJUNGSARI,DESA,LAKI-LAKI,3061,2019
KABUPATEN TASIKMALAYA,SALAWU,TANJUNGSARI,DESA,PEREMPUAN,2924,2019
KABUPATEN TASIKMALAYA,SALAWU,NEGLASARI,DESA,LAKI-LAKI,2187,2019
KABUPATEN TASIKMALAYA,SALAWU,NEGLASARI,DESA,PEREMPUAN,2075,2019
KABUPATEN TASIKMALAYA,SALAWU,KARANGMUKTI,DESA,LAKI-LAKI,2289,2019
KABUPATEN TASIKMALAYA,SALAWU,KARANGMUKTI,DESA,PEREMPUAN,2197,2019
KABUPATEN TASIKMALAYA,SALAWU,SALAWU,DESA,LAKI-LAKI,2507,2019
KABUPATEN TASIKMALAYA,SALAWU,SALAWU,DESA,PEREMPUAN,2432,2019
KABUPATEN TASIKMALAYA,SALAWU,MARGALAKSANA,DESA,LAKI-LAKI,2577,2019
KABUPATEN TASIKMALAYA,SALAWU,MARGALAKSANA,DESA,PEREMPUAN,2617,2019
KABUPATEN TASIKMALAYA,SALAWU,SERANG,DESA,LAKI-LAKI,3178,2019
KABUPATEN TASIKMALAYA,SALAWU,SERANG,DESA,PEREMPUAN,3169,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,MANDALASARI,DESA,LAKI-LAKI,1460,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,MANDALASARI,DESA,PEREMPUAN,1476,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,SUKASARI,DESA,LAKI-LAKI,1966,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,SUKASARI,DESA,PEREMPUAN,1970,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPASARI,DESA,LAKI-LAKI,1975,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPASARI,DESA,PEREMPUAN,1981,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAHIANG,DESA,LAKI-LAKI,1993,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAHIANG,DESA,PEREMPUAN,2046,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPARAHAYU,DESA,LAKI-LAKI,2086,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPARAHAYU,DESA,PEREMPUAN,1977,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,LUYUBAKTI,DESA,LAKI-LAKI,2456,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,LUYUBAKTI,DESA,PEREMPUAN,2410,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,CIMANGGU,DESA,LAKI-LAKI,2438,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,CIMANGGU,DESA,PEREMPUAN,2340,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAJAYA,DESA,LAKI-LAKI,3025,2019
KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAJAYA,DESA,PEREMPUAN,3051,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIKEUSAL,DESA,LAKI-LAKI,1340,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIKEUSAL,DESA,PEREMPUAN,1286,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKANAGARA,KELURAHAN,LAKI-LAKI,1017,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKANAGARA,KELURAHAN,PEREMPUAN,1007,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKASENANG,DESA,LAKI-LAKI,1994,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKASENANG,DESA,PEREMPUAN,2034,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,TANJUNGJAYA,DESA,LAKI-LAKI,1918,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,TANJUNGJAYA,DESA,PEREMPUAN,1871,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CINTAJAYA,DESA,LAKI-LAKI,2121,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CINTAJAYA,DESA,PEREMPUAN,2065,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIBALANARIK,DESA,LAKI-LAKI,984,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIBALANARIK,DESA,PEREMPUAN,975,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CILOLOHAN,DESA,LAKI-LAKI,2221,2019
KABUPATEN TASIKMALAYA,TANJUNGJAYA,CILOLOHAN,DESA,PEREMPUAN,2180,2019
KABUPATEN TASIKMALAYA,SUKARAJA,MEKARJAYA,DESA,LAKI-LAKI,7209,2019
KABUPATEN TASIKMALAYA,SUKARAJA,MEKARJAYA,DESA,PEREMPUAN,6817,2019
KABUPATEN TASIKMALAYA,SUKARAJA,SIRNAJAYA,DESA,LAKI-LAKI,3205,2019
KABUPATEN TASIKMALAYA,SUKARAJA,SIRNAJAYA,DESA,PEREMPUAN,3083,2019
KABUPATEN TASIKMALAYA,SUKARAJA,JANGGALA,DESA,LAKI-LAKI,3306,2019
KABUPATEN TASIKMALAYA,SUKARAJA,JANGGALA,DESA,PEREMPUAN,3097,2019
KABUPATEN TASIKMALAYA,SUKARAJA,SUKAPURA,DESA,LAKI-LAKI,8580,2019
KABUPATEN TASIKMALAYA,SUKARAJA,SUKAPURA,DESA,PEREMPUAN,8624,2019
KABUPATEN TASIKMALAYA,SUKARAJA,TARUNAJAYA,DESA,LAKI-LAKI,3139,2019
KABUPATEN TASIKMALAYA,SUKARAJA,TARUNAJAYA,DESA,PEREMPUAN,3133,2019
KABUPATEN TASIKMALAYA,SUKARAJA,LEUWIBUDAH,DESA,LAKI-LAKI,3450,2019
KABUPATEN TASIKMALAYA,SUKARAJA,LEUWIBUDAH,DESA,PEREMPUAN,3338,2019
KABUPATEN TASIKMALAYA,SUKARAJA,LINGGARAJA,DESA,LAKI-LAKI,3459,2019
KABUPATEN TASIKMALAYA,SUKARAJA,LINGGARAJA,DESA,PEREMPUAN,3252,2019
KABUPATEN TASIKMALAYA,SUKARAJA,MARGALAKSANA,DESA,LAKI-LAKI,3397,2019
KABUPATEN TASIKMALAYA,SUKARAJA,MARGALAKSANA,DESA,PEREMPUAN,3212,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAHAYU,DESA,LAKI-LAKI,3062,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAHAYU,DESA,PEREMPUAN,2960,2019
KABUPATEN TASIKMALAYA,SALOPA,KARYAMANDALA,DESA,LAKI-LAKI,2432,2019
KABUPATEN TASIKMALAYA,SALOPA,KARYAMANDALA,DESA,PEREMPUAN,2405,2019
KABUPATEN TASIKMALAYA,SALOPA,MULYASARI,KELURAHAN,LAKI-LAKI,2280,2019
KABUPATEN TASIKMALAYA,SALOPA,MULYASARI,KELURAHAN,PEREMPUAN,2151,2019
KABUPATEN TASIKMALAYA,SALOPA,TANJUNGSARI,DESA,LAKI-LAKI,2790,2019
KABUPATEN TASIKMALAYA,SALOPA,TANJUNGSARI,DESA,PEREMPUAN,2582,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAGUNA,DESA,LAKI-LAKI,3585,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAGUNA,DESA,PEREMPUAN,3376,2019
KABUPATEN TASIKMALAYA,SALOPA,KAWITAN,DESA,LAKI-LAKI,2450,2019
KABUPATEN TASIKMALAYA,SALOPA,KAWITAN,DESA,PEREMPUAN,2257,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAWANGI,DESA,LAKI-LAKI,2680,2019
KABUPATEN TASIKMALAYA,SALOPA,MANDALAWANGI,DESA,PEREMPUAN,2470,2019
KABUPATEN TASIKMALAYA,SALOPA,BANJARWARINGIN,DESA,LAKI-LAKI,2619,2019
KABUPATEN TASIKMALAYA,SALOPA,BANJARWARINGIN,DESA,PEREMPUAN,2506,2019
KABUPATEN TASIKMALAYA,SALOPA,KARYAWANGI,DESA,LAKI-LAKI,1862,2019
KABUPATEN TASIKMALAYA,SALOPA,KARYAWANGI,DESA,PEREMPUAN,1836,2019
KABUPATEN TASIKMALAYA,JATIWARAS,MANDALAMEKAR,DESA,LAKI-LAKI,2556,2019
KABUPATEN TASIKMALAYA,JATIWARAS,MANDALAMEKAR,DESA,PEREMPUAN,2349,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KERSAGALIH,DESA,LAKI-LAKI,1636,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KERSAGALIH,DESA,PEREMPUAN,1532,2019
KABUPATEN TASIKMALAYA,JATIWARAS,CIWARAK,DESA,LAKI-LAKI,1922,2019
KABUPATEN TASIKMALAYA,JATIWARAS,CIWARAK,DESA,PEREMPUAN,1857,2019
KABUPATEN TASIKMALAYA,JATIWARAS,JATIWARAS,DESA,LAKI-LAKI,1724,2019
KABUPATEN TASIKMALAYA,JATIWARAS,JATIWARAS,DESA,PEREMPUAN,1589,2019
KABUPATEN TASIKMALAYA,JATIWARAS,PAPAYAN,DESA,LAKI-LAKI,4494,2019
KABUPATEN TASIKMALAYA,JATIWARAS,PAPAYAN,DESA,PEREMPUAN,4138,2019
KABUPATEN TASIKMALAYA,JATIWARAS,NEGLASARI,DESA,LAKI-LAKI,2576,2019
KABUPATEN TASIKMALAYA,JATIWARAS,NEGLASARI,DESA,PEREMPUAN,2453,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KAPUTIHAN,DESA,LAKI-LAKI,1275,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KAPUTIHAN,DESA,PEREMPUAN,1168,2019
KABUPATEN TASIKMALAYA,JATIWARAS,SETIAWANGI,DESA,LAKI-LAKI,2890,2019
KABUPATEN TASIKMALAYA,JATIWARAS,SETIAWANGI,DESA,PEREMPUAN,2775,2019
KABUPATEN TASIKMALAYA,JATIWARAS,SUKAKERTA,DESA,LAKI-LAKI,2982,2019
KABUPATEN TASIKMALAYA,JATIWARAS,SUKAKERTA,DESA,PEREMPUAN,2939,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KERTARAHAYU,DESA,LAKI-LAKI,2929,2019
KABUPATEN TASIKMALAYA,JATIWARAS,KERTARAHAYU,DESA,PEREMPUAN,2848,2019
KABUPATEN TASIKMALAYA,JATIWARAS,MANDALA HURIP,DESA,LAKI-LAKI,2538,2019
KABUPATEN TASIKMALAYA,JATIWARAS,MANDALA HURIP,DESA,PEREMPUAN,2399,2019
KABUPATEN TASIKMALAYA,CINEAM,CISARUA,DESA,LAKI-LAKI,1805,2019
KABUPATEN TASIKMALAYA,CINEAM,CISARUA,DESA,PEREMPUAN,1880,2019
KABUPATEN TASIKMALAYA,CINEAM,PASIRMUKTI,DESA,LAKI-LAKI,2332,2019
KABUPATEN TASIKMALAYA,CINEAM,PASIRMUKTI,DESA,PEREMPUAN,2346,2019
KABUPATEN TASIKMALAYA,CINEAM,CIKONDANG,DESA,LAKI-LAKI,2288,2019
KABUPATEN TASIKMALAYA,CINEAM,CIKONDANG,DESA,PEREMPUAN,2300,2019
KABUPATEN TASIKMALAYA,CINEAM,CIJULANG,DESA,LAKI-LAKI,1687,2019
KABUPATEN TASIKMALAYA,CINEAM,CIJULANG,DESA,PEREMPUAN,1667,2019
KABUPATEN TASIKMALAYA,CINEAM,NAGARATENGAH,DESA,LAKI-LAKI,1245,2019
KABUPATEN TASIKMALAYA,CINEAM,NAGARATENGAH,DESA,PEREMPUAN,1274,2019
KABUPATEN TASIKMALAYA,CINEAM,CIAMPANAN,DESA,LAKI-LAKI,2112,2019
KABUPATEN TASIKMALAYA,CINEAM,CIAMPANAN,DESA,PEREMPUAN,2128,2019
KABUPATEN TASIKMALAYA,CINEAM,CINEAM,DESA,LAKI-LAKI,1386,2019
KABUPATEN TASIKMALAYA,CINEAM,CINEAM,DESA,PEREMPUAN,1328,2019
KABUPATEN TASIKMALAYA,CINEAM,MADIASARI,DESA,LAKI-LAKI,719,2019
KABUPATEN TASIKMALAYA,CINEAM,MADIASARI,DESA,PEREMPUAN,701,2019
KABUPATEN TASIKMALAYA,CINEAM,RAJADATU,DESA,LAKI-LAKI,16229,2019
KABUPATEN TASIKMALAYA,CINEAM,RAJADATU,DESA,PEREMPUAN,16257,2019
KABUPATEN TASIKMALAYA,CINEAM,ANCOL,KELURAHAN,LAKI-LAKI,2141,2019
KABUPATEN TASIKMALAYA,CINEAM,ANCOL,KELURAHAN,PEREMPUAN,2210,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,CITALAHAB,DESA,LAKI-LAKI,3006,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,CITALAHAB,DESA,PEREMPUAN,2955,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,SIRNAJAYA,DESA,LAKI-LAKI,3454,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,SIRNAJAYA,DESA,PEREMPUAN,3369,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,KARANGJAYA,DESA,LAKI-LAKI,2376,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,KARANGJAYA,DESA,PEREMPUAN,2306,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,KARANGLAYUNG,DESA,LAKI-LAKI,2537,2019
KABUPATEN TASIKMALAYA,KARANGJAYA,KARANGLAYUNG,DESA,PEREMPUAN,2467,2019
KABUPATEN TASIKMALAYA,MANONJAYA,BATUSUMUR,DESA,LAKI-LAKI,1878,2019
KABUPATEN TASIKMALAYA,MANONJAYA,BATUSUMUR,DESA,PEREMPUAN,1833,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CIHAUR,DESA,LAKI-LAKI,1697,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CIHAUR,DESA,PEREMPUAN,1632,2019
KABUPATEN TASIKMALAYA,MANONJAYA,PASIRPANJANG,DESA,LAKI-LAKI,12979,2019
KABUPATEN TASIKMALAYA,MANONJAYA,PASIRPANJANG,DESA,PEREMPUAN,12217,2019
KABUPATEN TASIKMALAYA,MANONJAYA,KALIMANGGIS,DESA,LAKI-LAKI,2747,2019
KABUPATEN TASIKMALAYA,MANONJAYA,KALIMANGGIS,DESA,PEREMPUAN,2870,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CIBEBER,DESA,LAKI-LAKI,3382,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CIBEBER,DESA,PEREMPUAN,3285,2019
KABUPATEN TASIKMALAYA,MANONJAYA,GUNAJAYA,DESA,LAKI-LAKI,2454,2019
KABUPATEN TASIKMALAYA,MANONJAYA,GUNAJAYA,DESA,PEREMPUAN,2448,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MARGAHAYU,DESA,LAKI-LAKI,3152,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MARGAHAYU,DESA,PEREMPUAN,2982,2019
KABUPATEN TASIKMALAYA,MANONJAYA,KAMULYAN,DESA,LAKI-LAKI,2039,2019
KABUPATEN TASIKMALAYA,MANONJAYA,KAMULYAN,DESA,PEREMPUAN,2010,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MANONJAYA,DESA,LAKI-LAKI,3682,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MANONJAYA,DESA,PEREMPUAN,3696,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MARGALUYU,DESA,LAKI-LAKI,2772,2019
KABUPATEN TASIKMALAYA,MANONJAYA,MARGALUYU,DESA,PEREMPUAN,2760,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CILANGKAP,DESA,LAKI-LAKI,3460,2019
KABUPATEN TASIKMALAYA,MANONJAYA,CILANGKAP,DESA,PEREMPUAN,3312,2019
KABUPATEN TASIKMALAYA,MANONJAYA,PASIRBATANG,DESA,LAKI-LAKI,6803,2019
KABUPATEN TASIKMALAYA,MANONJAYA,PASIRBATANG,DESA,PEREMPUAN,6455,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,CINUNJANG,DESA,LAKI-LAKI,2620,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,CINUNJANG,DESA,PEREMPUAN,2419,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,MALATISUKA,DESA,LAKI-LAKI,470,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,MALATISUKA,DESA,PEREMPUAN,459,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,GIRIWANGI,DESA,LAKI-LAKI,3558,2019
KABUPATEN TASIKMALAYA,GUNUNGTANJUNG,GIRIWANGI,DESA,PEREMPUAN,3324,2019
