id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,status_pemerintahan,jenis_kelamin,jumlah_penduduk,satuan,tahun
104,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040007,CEMPLANG,32.01.16,CIBUNGBULANG,32.01.16.2003,CEMPLANG,DESA,PEREMPUAN,5359,JIWA,2019
105,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040008,GALUGA,32.01.16,CIBUNGBULANG,32.01.16.2014,GALUGA,DESA,LAKI-LAKI,4702,JIWA,2019
106,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040008,GALUGA,32.01.16,CIBUNGBULANG,32.01.16.2014,GALUGA,DESA,PEREMPUAN,4465,JIWA,2019
107,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040009,DUKUH,32.01.16,CIBUNGBULANG,32.01.16.2009,DUKUH,DESA,LAKI-LAKI,2944,JIWA,2019
108,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040009,DUKUH,32.01.16,CIBUNGBULANG,32.01.16.2009,DUKUH,DESA,PEREMPUAN,2772,JIWA,2019
109,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040010,CIMANGGU 2,32.01.16,CIBUNGBULANG,32.01.16.2008,CIMANGGU II,DESA,LAKI-LAKI,3446,JIWA,2019
110,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040010,CIMANGGU 2,32.01.16,CIBUNGBULANG,32.01.16.2008,CIMANGGU II,DESA,PEREMPUAN,3200,JIWA,2019
111,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040011,CIMANGGU 1,32.01.16,CIBUNGBULANG,32.01.16.2007,CIMANGGU I,DESA,LAKI-LAKI,4293,JIWA,2019
112,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040011,CIMANGGU 1,32.01.16,CIBUNGBULANG,32.01.16.2007,CIMANGGU I,DESA,PEREMPUAN,4081,JIWA,2019
113,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040012,GIRIMULYA,32.01.16,CIBUNGBULANG,32.01.16.2015,GIRIMULYA,DESA,LAKI-LAKI,4047,JIWA,2019
114,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040012,GIRIMULYA,32.01.16,CIBUNGBULANG,32.01.16.2015,GIRIMULYA,DESA,PEREMPUAN,3721,JIWA,2019
115,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040013,LEUWEUNG KOLOT,32.01.16,CIBUNGBULANG,32.01.16.2006,LEUWEUNGKOLOT,DESA,LAKI-LAKI,5191,JIWA,2019
116,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040013,LEUWEUNG KOLOT,32.01.16,CIBUNGBULANG,32.01.16.2006,LEUWEUNGKOLOT,DESA,PEREMPUAN,4709,JIWA,2019
117,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040014,CIARUTEN ILIR,32.01.16,CIBUNGBULANG,32.01.16.2011,CIARUTEUN ILIR,DESA,LAKI-LAKI,3876,JIWA,2019
118,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040014,CIARUTEN ILIR,32.01.16,CIBUNGBULANG,32.01.16.2011,CIARUTEUN ILIR,DESA,PEREMPUAN,3709,JIWA,2019
119,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040015,CIJUJUNG,32.01.16,CIBUNGBULANG,32.01.16.2010,CIJUJUNG,DESA,LAKI-LAKI,5067,JIWA,2019
120,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040015,CIJUJUNG,32.01.16,CIBUNGBULANG,32.01.16.2010,CIJUJUNG,DESA,PEREMPUAN,4850,JIWA,2019
121,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050004,CIAMPEA UDIK,32.01.15,CIAMPEA,32.01.15.2013,CIAMPEA UDIK,DESA,LAKI-LAKI,5485,JIWA,2019
122,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050004,CIAMPEA UDIK,32.01.15,CIAMPEA,32.01.15.2013,CIAMPEA UDIK,DESA,PEREMPUAN,5157,JIWA,2019
123,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050008,CINANGKA,32.01.15,CIAMPEA,32.01.15.2002,CINANGKA,DESA,LAKI-LAKI,6825,JIWA,2019
124,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050008,CINANGKA,32.01.15,CIAMPEA,32.01.15.2002,CINANGKA,DESA,PEREMPUAN,6420,JIWA,2019
125,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050009,CIBUNTU,32.01.15,CIAMPEA,32.01.15.2006,CIBUNTU,DESA,LAKI-LAKI,5822,JIWA,2019
126,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050009,CIBUNTU,32.01.15,CIAMPEA,32.01.15.2006,CIBUNTU,DESA,PEREMPUAN,5489,JIWA,2019
127,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050010,CICADAS,32.01.15,CIAMPEA,32.01.15.2007,CICADAS,DESA,LAKI-LAKI,5280,JIWA,2019
128,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050010,CICADAS,32.01.15,CIAMPEA,32.01.15.2007,CICADAS,DESA,PEREMPUAN,4875,JIWA,2019
129,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050011,TEGAL WARU,32.01.15,CIAMPEA,32.01.15.2005,TEGALWARU,DESA,LAKI-LAKI,2718,JIWA,2019
130,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050011,TEGAL WARU,32.01.15,CIAMPEA,32.01.15.2005,TEGALWARU,DESA,PEREMPUAN,2658,JIWA,2019
131,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050012,BOJONG JENGKOL,32.01.15,CIAMPEA,32.01.15.2004,BOJONGJENGKOL,DESA,LAKI-LAKI,6411,JIWA,2019
132,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050012,BOJONG JENGKOL,32.01.15,CIAMPEA,32.01.15.2004,BOJONGJENGKOL,DESA,PEREMPUAN,6115,JIWA,2019
133,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050013,CIHIDEUNG UDIK,32.01.15,CIAMPEA,32.01.15.2003,CIHIDEUNGUDIK,DESA,LAKI-LAKI,6680,JIWA,2019
134,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050013,CIHIDEUNG UDIK,32.01.15,CIAMPEA,32.01.15.2003,CIHIDEUNGUDIK,DESA,PEREMPUAN,6433,JIWA,2019
135,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050014,CIHIDEUNG ILIR,32.01.15,CIAMPEA,32.01.15.2010,CIHIDEUNGHILIR,DESA,LAKI-LAKI,7974,JIWA,2019
136,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050014,CIHIDEUNG ILIR,32.01.15,CIAMPEA,32.01.15.2010,CIHIDEUNGHILIR,DESA,PEREMPUAN,7521,JIWA,2019
137,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050015,CIBANTENG,32.01.15,CIAMPEA,32.01.15.2011,CIBANTENG,DESA,LAKI-LAKI,4097,JIWA,2019
138,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050015,CIBANTENG,32.01.15,CIAMPEA,32.01.15.2011,CIBANTENG,DESA,PEREMPUAN,3879,JIWA,2019
139,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050016,BOJONG RANGKAS,32.01.15,CIAMPEA,32.01.15.2009,BOJONGRANGKAS,DESA,LAKI-LAKI,5967,JIWA,2019
140,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050016,BOJONG RANGKAS,32.01.15,CIAMPEA,32.01.15.2009,BOJONGRANGKAS,DESA,PEREMPUAN,5842,JIWA,2019
141,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050017,CIBADAK,32.01.15,CIAMPEA,32.01.15.2008,CIBADAK,DESA,LAKI-LAKI,8240,JIWA,2019
142,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050017,CIBADAK,32.01.15,CIAMPEA,32.01.15.2008,CIBADAK,DESA,PEREMPUAN,7941,JIWA,2019
143,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050018,BENTENG,32.01.15,CIAMPEA,32.01.15.2012,BENTENG,DESA,LAKI-LAKI,5082,JIWA,2019
144,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050018,BENTENG,32.01.15,CIAMPEA,32.01.15.2012,BENTENG,DESA,PEREMPUAN,4852,JIWA,2019
145,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050019,CIAMPEA,32.01.15,CIAMPEA,32.01.15.2001,CIAMPEA,DESA,LAKI-LAKI,3859,JIWA,2019
146,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050019,CIAMPEA,32.01.15,CIAMPEA,32.01.15.2001,CIAMPEA,DESA,PEREMPUAN,3709,JIWA,2019
147,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051001,TAPOS 1,32.01.40,TENJOLAYA,32.01.40.2001,TAPOS I,DESA,LAKI-LAKI,4588,JIWA,2019
148,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051001,TAPOS 1,32.01.40,TENJOLAYA,32.01.40.2001,TAPOS I,DESA,PEREMPUAN,4278,JIWA,2019
149,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051002,GUNUNG MALANG,32.01.40,TENJOLAYA,32.01.40.2006,GUNUNG MALANG,DESA,LAKI-LAKI,3419,JIWA,2019
150,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051002,GUNUNG MALANG,32.01.40,TENJOLAYA,32.01.40.2006,GUNUNG MALANG,DESA,PEREMPUAN,3247,JIWA,2019
151,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051003,TAPOS 2,32.01.40,TENJOLAYA,32.01.40.2002,TAPOS II,DESA,LAKI-LAKI,3829,JIWA,2019
152,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051003,TAPOS 2,32.01.40,TENJOLAYA,32.01.40.2002,TAPOS II,DESA,PEREMPUAN,3562,JIWA,2019
153,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051004,SITU DAUN,32.01.40,TENJOLAYA,32.01.40.2004,SITUDAUN,DESA,LAKI-LAKI,4687,JIWA,2019
154,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051004,SITU DAUN,32.01.40,TENJOLAYA,32.01.40.2004,SITUDAUN,DESA,PEREMPUAN,4222,JIWA,2019
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051005,CIBITUNG TENGAH,32.01.40,TENJOLAYA,32.01.40.2003,CIBITUNG TENGAH,DESA,LAKI-LAKI,5360,JIWA,2019
156,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051005,CIBITUNG TENGAH,32.01.40,TENJOLAYA,32.01.40.2003,CIBITUNG TENGAH,DESA,PEREMPUAN,5070,JIWA,2019
157,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051006,CINANGNENG,32.01.40,TENJOLAYA,32.01.40.2005,CINANGNENG,DESA,LAKI-LAKI,4758,JIWA,2019
158,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051006,CINANGNENG,32.01.40,TENJOLAYA,32.01.40.2005,CINANGNENG,DESA,PEREMPUAN,4412,JIWA,2019
159,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051007,GUNUNG MULYA,32.01.40,TENJOLAYA,32.01.40.2007,GUNUNG MULYA,DESA,LAKI-LAKI,3477,JIWA,2019
160,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201051,TENJOLAYA,3201051007,GUNUNG MULYA,32.01.40,TENJOLAYA,32.01.40.2007,GUNUNG MULYA,DESA,PEREMPUAN,3338,JIWA,2019
161,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060001,PURWASARI,32.01.30,DRAMAGA,32.01.30.2006,PURWASARI,DESA,LAKI-LAKI,4785,JIWA,2019
162,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060001,PURWASARI,32.01.30,DRAMAGA,32.01.30.2006,PURWASARI,DESA,PEREMPUAN,4532,JIWA,2019
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060002,PETIR,32.01.30,DRAMAGA,32.01.30.2005,PETIR,DESA,LAKI-LAKI,3612,JIWA,2019
164,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060002,PETIR,32.01.30,DRAMAGA,32.01.30.2005,PETIR,DESA,PEREMPUAN,3462,JIWA,2019
165,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060003,SUKADAMAI,32.01.30,DRAMAGA,32.01.30.2001,SUKADAMAI,DESA,LAKI-LAKI,4252,JIWA,2019
166,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060003,SUKADAMAI,32.01.30,DRAMAGA,32.01.30.2001,SUKADAMAI,DESA,PEREMPUAN,4019,JIWA,2019
167,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060004,SUKAWENING,32.01.30,DRAMAGA,32.01.30.2004,SUKAWENING,DESA,LAKI-LAKI,2409,JIWA,2019
168,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060004,SUKAWENING,32.01.30,DRAMAGA,32.01.30.2004,SUKAWENING,DESA,PEREMPUAN,2327,JIWA,2019
169,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060005,NEGLASARI,32.01.30,DRAMAGA,32.01.30.2010,NEGLASARI,DESA,LAKI-LAKI,7243,JIWA,2019
170,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060005,NEGLASARI,32.01.30,DRAMAGA,32.01.30.2010,NEGLASARI,DESA,PEREMPUAN,6659,JIWA,2019
171,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060006,SINAR SARI,32.01.30,DRAMAGA,32.01.30.2003,SINARSARI,DESA,LAKI-LAKI,4400,JIWA,2019
172,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060006,SINAR SARI,32.01.30,DRAMAGA,32.01.30.2003,SINARSARI,DESA,PEREMPUAN,4022,JIWA,2019
173,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060007,CIHERANG,32.01.30,DRAMAGA,32.01.30.2002,CIHERANG,DESA,LAKI-LAKI,4675,JIWA,2019
174,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060007,CIHERANG,32.01.30,DRAMAGA,32.01.30.2002,CIHERANG,DESA,PEREMPUAN,4435,JIWA,2019
175,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060008,DRAMAGA,32.01.30,DRAMAGA,32.01.30.2009,DRAMAGA,DESA,LAKI-LAKI,4969,JIWA,2019
176,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060008,DRAMAGA,32.01.30,DRAMAGA,32.01.30.2009,DRAMAGA,DESA,PEREMPUAN,4615,JIWA,2019
177,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060009,BABAKAN,32.01.30,DRAMAGA,32.01.30.2008,BABAKAN,KELURAHAN,LAKI-LAKI,7657,JIWA,2019
178,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060009,BABAKAN,32.01.30,DRAMAGA,32.01.30.2008,BABAKAN,KELURAHAN,PEREMPUAN,7460,JIWA,2019
179,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060010,CIKARAWANG,32.01.30,DRAMAGA,32.01.30.2007,CIKARAWANG,DESA,LAKI-LAKI,6615,JIWA,2019
180,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201060,DRAMAGA,3201060010,CIKARAWANG,32.01.30,DRAMAGA,32.01.30.2007,CIKARAWANG,DESA,PEREMPUAN,6258,JIWA,2019
181,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070009,KOTA BATU,32.01.29,CIOMAS,32.01.29.2009,KOTA BATU,DESA,LAKI-LAKI,5997,JIWA,2019
182,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070009,KOTA BATU,32.01.29,CIOMAS,32.01.29.2009,KOTA BATU,DESA,PEREMPUAN,6035,JIWA,2019
183,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070010,MEKARJAYA,32.01.29,CIOMAS,32.01.29.2001,MEKARJAYA,DESA,LAKI-LAKI,8804,JIWA,2019
184,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070010,MEKARJAYA,32.01.29,CIOMAS,32.01.29.2001,MEKARJAYA,DESA,PEREMPUAN,8856,JIWA,2019
185,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070011,PARAKAN,32.01.29,CIOMAS,32.01.29.2004,PARAKAN,DESA,LAKI-LAKI,3505,JIWA,2019
186,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070011,PARAKAN,32.01.29,CIOMAS,32.01.29.2004,PARAKAN,DESA,PEREMPUAN,3180,JIWA,2019
187,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070012,CIOMAS,32.01.29,CIOMAS,32.01.29.2005,CIOMAS,DESA,LAKI-LAKI,6068,JIWA,2019
188,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070012,CIOMAS,32.01.29,CIOMAS,32.01.29.2005,CIOMAS,DESA,PEREMPUAN,6109,JIWA,2019
189,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070013,PAGELARAN,32.01.29,CIOMAS,32.01.29.2006,PAGELARAN,DESA,LAKI-LAKI,4906,JIWA,2019
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070013,PAGELARAN,32.01.29,CIOMAS,32.01.29.2006,PAGELARAN,DESA,PEREMPUAN,4522,JIWA,2019
191,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070014,SUKAMAKMUR,32.01.29,CIOMAS,32.01.29.2007,SUKAMAKMUR,DESA,LAKI-LAKI,2790,JIWA,2019
192,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070014,SUKAMAKMUR,32.01.29,CIOMAS,32.01.29.2007,SUKAMAKMUR,DESA,PEREMPUAN,2667,JIWA,2019
193,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070015,CIAPUS,32.01.29,CIOMAS,32.01.29.2008,CIAPUS,DESA,LAKI-LAKI,6900,JIWA,2019
194,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070015,CIAPUS,32.01.29,CIOMAS,32.01.29.2008,CIAPUS,DESA,PEREMPUAN,6587,JIWA,2019
195,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070016,SUKAHARJA,32.01.29,CIOMAS,32.01.29.2002,SUKAHARJA,DESA,LAKI-LAKI,5641,JIWA,2019
196,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070016,SUKAHARJA,32.01.29,CIOMAS,32.01.29.2002,SUKAHARJA,DESA,PEREMPUAN,5290,JIWA,2019
197,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070017,PADASUKA,32.01.29,CIOMAS,32.01.29.1003,PADASUKA,KELURAHAN,LAKI-LAKI,9688,JIWA,2019
198,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070017,PADASUKA,32.01.29,CIOMAS,32.01.29.1003,PADASUKA,KELURAHAN,PEREMPUAN,9390,JIWA,2019
199,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070018,CIOMAS RAHAYU,32.01.29,CIOMAS,32.01.29.2011,CIOMAS RAHAYU,DESA,LAKI-LAKI,11402,JIWA,2019
200,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070018,CIOMAS RAHAYU,32.01.29,CIOMAS,32.01.29.2011,CIOMAS RAHAYU,DESA,PEREMPUAN,11034,JIWA,2019
201,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070019,LALADON,32.01.29,CIOMAS,32.01.29.2010,LALADON,DESA,LAKI-LAKI,4469,JIWA,2019
202,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201070,CIOMAS,3201070019,LALADON,32.01.29,CIOMAS,32.01.29.2010,LALADON,DESA,PEREMPUAN,4240,JIWA,2019
203,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071001,SUKAJADI,32.01.31,TAMANSARI,32.01.31.2008,SUKAJADI,DESA,LAKI-LAKI,2293,JIWA,2019
204,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071001,SUKAJADI,32.01.31,TAMANSARI,32.01.31.2008,SUKAJADI,DESA,PEREMPUAN,2355,JIWA,2019
205,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071002,SUKALUYU,32.01.31,TAMANSARI,32.01.31.2005,SUKALUYU,DESA,LAKI-LAKI,2629,JIWA,2019
206,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071002,SUKALUYU,32.01.31,TAMANSARI,32.01.31.2005,SUKALUYU,DESA,PEREMPUAN,2690,JIWA,2019
207,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071003,SUKAJAYA,32.01.31,TAMANSARI,32.01.31.2007,SUKAJAYA,DESA,LAKI-LAKI,3647,JIWA,2019
208,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071003,SUKAJAYA,32.01.31,TAMANSARI,32.01.31.2007,SUKAJAYA,DESA,PEREMPUAN,3602,JIWA,2019
209,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071004,SUKARESMI,32.01.31,TAMANSARI,32.01.31.2006,SUKARESMI,KELURAHAN,LAKI-LAKI,1527,JIWA,2019
210,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071004,SUKARESMI,32.01.31,TAMANSARI,32.01.31.2006,SUKARESMI,KELURAHAN,PEREMPUAN,1595,JIWA,2019
211,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071005,PASIR EURIH,32.01.31,TAMANSARI,32.01.31.2003,PASIREURIH,DESA,LAKI-LAKI,2415,JIWA,2019
212,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071005,PASIR EURIH,32.01.31,TAMANSARI,32.01.31.2003,PASIREURIH,DESA,PEREMPUAN,2384,JIWA,2019
213,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071006,TAMAN SARI,32.01.31,TAMANSARI,32.01.31.2004,TAMANSARI,DESA,LAKI-LAKI,2260,JIWA,2019
214,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071006,TAMAN SARI,32.01.31,TAMANSARI,32.01.31.2004,TAMANSARI,DESA,PEREMPUAN,2367,JIWA,2019
215,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071007,SUKAMANTRI,32.01.31,TAMANSARI,32.01.31.2001,SUKAMANTRI,DESA,LAKI-LAKI,3018,JIWA,2019
216,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071007,SUKAMANTRI,32.01.31,TAMANSARI,32.01.31.2001,SUKAMANTRI,DESA,PEREMPUAN,2951,JIWA,2019
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071008,SIRNAGALIH,32.01.31,TAMANSARI,32.01.31.2002,SIRNAGALIH,DESA,LAKI-LAKI,1849,JIWA,2019
218,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201071,TAMANSARI,3201071008,SIRNAGALIH,32.01.31,TAMANSARI,32.01.31.2002,SIRNAGALIH,DESA,PEREMPUAN,1902,JIWA,2019
219,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080010,WARUNG MENTENG,32.01.28,CIJERUK,32.01.28.2003,WARUNG MENTENG,DESA,LAKI-LAKI,3271,JIWA,2019
220,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080010,WARUNG MENTENG,32.01.28,CIJERUK,32.01.28.2003,WARUNG MENTENG,DESA,PEREMPUAN,3374,JIWA,2019
221,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080011,CIJERUK,32.01.28,CIJERUK,32.01.28.2001,CIJERUK,DESA,LAKI-LAKI,6048,JIWA,2019
222,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080011,CIJERUK,32.01.28,CIJERUK,32.01.28.2001,CIJERUK,DESA,PEREMPUAN,5519,JIWA,2019
223,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080012,CIPELANG,32.01.28,CIJERUK,32.01.28.2002,CIPELANG,DESA,LAKI-LAKI,5495,JIWA,2019
224,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080012,CIPELANG,32.01.28,CIJERUK,32.01.28.2002,CIPELANG,DESA,PEREMPUAN,4731,JIWA,2019
225,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080013,CIBALUNG,32.01.28,CIJERUK,32.01.28.2006,CIBALUNG,DESA,LAKI-LAKI,4751,JIWA,2019
226,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201080,CIJERUK,3201080013,CIBALUNG,32.01.28,CIJERUK,32.01.28.2006,CIBALUNG,DESA,PEREMPUAN,4405,JIWA,2019
